Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Patient-MSPatientExample3.json	835	2	0	0	0	0	0	0	0	5213	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample4.json	1262	2	0	0	0	0	0	0	0	4018	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	1
fsh-generated/resources/Patient-MSPatientExample5.json	1218	2	0	0	0	0	0	0	0	4220	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Practitioner-26b2e265-9a7a-4e5e-b99d-bb301e8a3bfa.json	445	1	0	0	0	0	0	0	0	6601	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/Practitioner-PhysicianExample.json	425	2	0	0	0	0	0	0	0	6948	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/Practitioner-TCCoordinatorExample.json	429	2	0	0	0	0	0	0	0	7271	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Practitioner-fe6acf5d-ed53-4758-8d38-10d915c984af.json	445	1	0	0	0	0	0	0	0	2814	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-8fd0ef20-d146-4fff-b2a8-1d607adf9802.json	717	2	0	0	0	0	0	0	0	3676	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ReferringPhysicianRoleExample.json	662	1	0	0	0	0	0	0	0	4866	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-TCCoordinatorRoleExample.json	666	2	0	0	0	0	0	0	0	4205	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-TCPhysicianRoleExample.json	656	2	0	0	0	0	0	0	1	4438	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ad78058a-c0fe-4ea0-bc86-d2f3770a1944.json	721	1	0	0	0	0	0	0	0	4457	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-f1942bac-b8b3-45a1-b1d0-6928326d03ce.json	716	2	0	0	0	0	0	0	0	5157	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/Specimen-MSSpecimenExample.json	514	1	0	0	0	0	0	0	0	7674	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hla-a.json	982	2	0	144	0	0	0	0	0	99	0	0	1	0	0	0	0	1	0	0	93	900	0	2	0	7	1	0
fsh-generated/resources/StructureDefinition-hla-b.json	982	3	0	35	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	91	366	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-hla-c.json	982	1	0	21	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	98	427	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-hla-dpa1.json	997	2	0	22	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	87	340	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-hla-dpb1.json	997	2	0	18	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	85	304	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-hla-dqa1.json	997	1	0	20	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	86	349	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-hla-dqb1.json	997	2	0	20	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	87	341	0	0	0	6	1	1
fsh-generated/resources/StructureDefinition-hla-drb1.json	997	1	0	21	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	89	335	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-hla-drb3.json	997	2	0	18	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	94	316	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-hla-drb4.json	997	1	0	14	0	0	0	0	0	23	0	0	1	0	0	0	0	1	0	0	84	383	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-hla-drb5.json	997	2	0	15	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	87	280	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-hla-genotype.json	4713	2	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	95	289	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ms-abogroup-observation.json	3126	1	0	18	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	62	17068	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ms-aborhgroup-observation.json	3140	2	0	29	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	57	3190	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ms-bundle-hla-multilocus.json	1345	2	0	278	0	0	0	0	0	46	0	0	1	0	0	0	0	2	0	0	286	713	0	0	0	21	0	1
